query,start,end,day_count
from:AnaPaolaAgudelo,2017-06-01T00:00:00.000Z,2017-06-02T00:00:00.000Z,2
from:AnaPaolaAgudelo,2017-06-02T00:00:00.000Z,2017-06-03T00:00:00.000Z,4
from:carlos_guevara,2017-05-20T00:00:00.000Z,2017-05-21T00:00:00.000Z,2
from:carlos_guevara,2017-05-21T00:00:00.000Z,2017-05-22T00:00:00.000Z,4
from:carlos_guevara,2017-05-22T00:00:00.000Z,2017-05-23T00:00:00.000Z,8
from:carlos_guevara,2017-05-23T00:00:00.000Z,2017-05-24T00:00:00.000Z,6
from:carlos_guevara,2017-05-24T00:00:00.000Z,2017-05-25T00:00:00.000Z,5
from:carlos_guevara,2017-05-25T00:00:00.000Z,2017-05-26T00:00:00.000Z,32
from:carlos_guevara,2017-05-26T00:00:00.000Z,2017-05-27T00:00:00.000Z,6
from:carlos_guevara,2017-05-27T00:00:00.000Z,2017-05-28T00:00:00.000Z,7
from:carlos_guevara,2017-05-28T00:00:00.000Z,2017-05-29T00:00:00.000Z,2
from:carlos_guevara,2017-05-29T00:00:00.000Z,2017-05-30T00:00:00.000Z,2
from:carlos_guevara,2017-05-30T00:00:00.000Z,2017-05-31T00:00:00.000Z,4
from:carlos_guevara,2017-05-31T00:00:00.000Z,2017-06-01T00:00:00.000Z,11
from:carlos_guevara,2017-06-01T00:00:00.000Z,2017-06-02T00:00:00.000Z,3
from:carlos_guevara,2017-06-02T00:00:00.000Z,2017-06-03T00:00:00.000Z,35
from:Juandiegogj,2017-05-20T00:00:00.000Z,2017-05-21T00:00:00.000Z,5
from:Juandiegogj,2017-05-21T00:00:00.000Z,2017-05-22T00:00:00.000Z,3
from:Juandiegogj,2017-05-22T00:00:00.000Z,2017-05-23T00:00:00.000Z,2
from:Juandiegogj,2017-05-23T00:00:00.000Z,2017-05-24T00:00:00.000Z,13
from:Juandiegogj,2017-05-24T00:00:00.000Z,2017-05-25T00:00:00.000Z,9
from:Juandiegogj,2017-05-25T00:00:00.000Z,2017-05-26T00:00:00.000Z,1
from:Juandiegogj,2017-05-26T00:00:00.000Z,2017-05-27T00:00:00.000Z,9
from:Juandiegogj,2017-05-27T00:00:00.000Z,2017-05-28T00:00:00.000Z,2
from:Juandiegogj,2017-05-28T00:00:00.000Z,2017-05-29T00:00:00.000Z,0
from:Juandiegogj,2017-05-29T00:00:00.000Z,2017-05-30T00:00:00.000Z,0
from:Juandiegogj,2017-05-30T00:00:00.000Z,2017-05-31T00:00:00.000Z,2
from:Juandiegogj,2017-05-31T00:00:00.000Z,2017-06-01T00:00:00.000Z,3
from:Juandiegogj,2017-06-01T00:00:00.000Z,2017-06-02T00:00:00.000Z,7
from:Juandiegogj,2017-06-02T00:00:00.000Z,2017-06-03T00:00:00.000Z,1
from:ArturoCharC,2017-05-20T00:00:00.000Z,2017-05-21T00:00:00.000Z,0
from:ArturoCharC,2017-05-21T00:00:00.000Z,2017-05-22T00:00:00.000Z,0
from:ArturoCharC,2017-05-22T00:00:00.000Z,2017-05-23T00:00:00.000Z,0
from:ArturoCharC,2017-05-23T00:00:00.000Z,2017-05-24T00:00:00.000Z,0
from:ArturoCharC,2017-05-24T00:00:00.000Z,2017-05-25T00:00:00.000Z,0
from:ArturoCharC,2017-05-25T00:00:00.000Z,2017-05-26T00:00:00.000Z,0
from:ArturoCharC,2017-05-26T00:00:00.000Z,2017-05-27T00:00:00.000Z,0
from:ArturoCharC,2017-05-27T00:00:00.000Z,2017-05-28T00:00:00.000Z,0
from:ArturoCharC,2017-05-28T00:00:00.000Z,2017-05-29T00:00:00.000Z,0
from:ArturoCharC,2017-05-29T00:00:00.000Z,2017-05-30T00:00:00.000Z,0
from:ArturoCharC,2017-05-30T00:00:00.000Z,2017-05-31T00:00:00.000Z,0
from:ArturoCharC,2017-05-31T00:00:00.000Z,2017-06-01T00:00:00.000Z,0
from:ArturoCharC,2017-06-01T00:00:00.000Z,2017-06-02T00:00:00.000Z,0
from:ArturoCharC,2017-06-02T00:00:00.000Z,2017-06-03T00:00:00.000Z,0
from:CARLOSFMEJIA,2017-05-20T00:00:00.000Z,2017-05-21T00:00:00.000Z,20
from:CARLOSFMEJIA,2017-05-21T00:00:00.000Z,2017-05-22T00:00:00.000Z,12
from:CARLOSFMEJIA,2017-05-22T00:00:00.000Z,2017-05-23T00:00:00.000Z,15
from:CARLOSFMEJIA,2017-05-23T00:00:00.000Z,2017-05-24T00:00:00.000Z,26
from:CARLOSFMEJIA,2017-05-24T00:00:00.000Z,2017-05-25T00:00:00.000Z,25
from:CARLOSFMEJIA,2017-05-25T00:00:00.000Z,2017-05-26T00:00:00.000Z,16
from:CARLOSFMEJIA,2017-05-26T00:00:00.000Z,2017-05-27T00:00:00.000Z,19
from:CARLOSFMEJIA,2017-05-27T00:00:00.000Z,2017-05-28T00:00:00.000Z,8
from:CARLOSFMEJIA,2017-05-28T00:00:00.000Z,2017-05-29T00:00:00.000Z,19
from:CARLOSFMEJIA,2017-05-29T00:00:00.000Z,2017-05-30T00:00:00.000Z,17
from:CARLOSFMEJIA,2017-05-30T00:00:00.000Z,2017-05-31T00:00:00.000Z,29
from:CARLOSFMEJIA,2017-05-31T00:00:00.000Z,2017-06-01T00:00:00.000Z,22
from:CARLOSFMEJIA,2017-06-01T00:00:00.000Z,2017-06-02T00:00:00.000Z,25
from:CARLOSFMEJIA,2017-06-02T00:00:00.000Z,2017-06-03T00:00:00.000Z,27
from:Rodrigo_Lara_,2017-05-20T00:00:00.000Z,2017-05-21T00:00:00.000Z,0
from:Rodrigo_Lara_,2017-05-21T00:00:00.000Z,2017-05-22T00:00:00.000Z,2
from:Rodrigo_Lara_,2017-05-22T00:00:00.000Z,2017-05-23T00:00:00.000Z,15
from:Rodrigo_Lara_,2017-05-23T00:00:00.000Z,2017-05-24T00:00:00.000Z,14
from:Rodrigo_Lara_,2017-05-24T00:00:00.000Z,2017-05-25T00:00:00.000Z,1
from:Rodrigo_Lara_,2017-05-25T00:00:00.000Z,2017-05-26T00:00:00.000Z,5
from:Rodrigo_Lara_,2017-05-26T00:00:00.000Z,2017-05-27T00:00:00.000Z,1
from:Rodrigo_Lara_,2017-05-27T00:00:00.000Z,2017-05-28T00:00:00.000Z,5
from:Rodrigo_Lara_,2017-05-28T00:00:00.000Z,2017-05-29T00:00:00.000Z,2
from:Rodrigo_Lara_,2017-05-29T00:00:00.000Z,2017-05-30T00:00:00.000Z,2
from:Rodrigo_Lara_,2017-05-30T00:00:00.000Z,2017-05-31T00:00:00.000Z,2
from:Rodrigo_Lara_,2017-05-31T00:00:00.000Z,2017-06-01T00:00:00.000Z,4
from:Rodrigo_Lara_,2017-06-01T00:00:00.000Z,2017-06-02T00:00:00.000Z,12
from:Rodrigo_Lara_,2017-06-02T00:00:00.000Z,2017-06-03T00:00:00.000Z,2
from:FNAraujoR,2017-05-20T00:00:00.000Z,2017-05-21T00:00:00.000Z,20
from:FNAraujoR,2017-05-21T00:00:00.000Z,2017-05-22T00:00:00.000Z,17
from:FNAraujoR,2017-05-22T00:00:00.000Z,2017-05-23T00:00:00.000Z,12
from:FNAraujoR,2017-05-23T00:00:00.000Z,2017-05-24T00:00:00.000Z,20
from:FNAraujoR,2017-05-24T00:00:00.000Z,2017-05-25T00:00:00.000Z,22
from:FNAraujoR,2017-05-25T00:00:00.000Z,2017-05-26T00:00:00.000Z,16
from:FNAraujoR,2017-05-26T00:00:00.000Z,2017-05-27T00:00:00.000Z,8
from:FNAraujoR,2017-05-27T00:00:00.000Z,2017-05-28T00:00:00.000Z,11
from:FNAraujoR,2017-05-28T00:00:00.000Z,2017-05-29T00:00:00.000Z,9
from:FNAraujoR,2017-05-29T00:00:00.000Z,2017-05-30T00:00:00.000Z,13
from:FNAraujoR,2017-05-30T00:00:00.000Z,2017-05-31T00:00:00.000Z,28
from:FNAraujoR,2017-05-31T00:00:00.000Z,2017-06-01T00:00:00.000Z,14
from:FNAraujoR,2017-06-01T00:00:00.000Z,2017-06-02T00:00:00.000Z,37
from:FNAraujoR,2017-06-02T00:00:00.000Z,2017-06-03T00:00:00.000Z,25
from:carlosecaicedo,2017-05-20T00:00:00.000Z,2017-05-21T00:00:00.000Z,1
from:carlosecaicedo,2017-05-21T00:00:00.000Z,2017-05-22T00:00:00.000Z,9
from:carlosecaicedo,2017-05-22T00:00:00.000Z,2017-05-23T00:00:00.000Z,2
from:carlosecaicedo,2017-05-23T00:00:00.000Z,2017-05-24T00:00:00.000Z,1
from:carlosecaicedo,2017-05-24T00:00:00.000Z,2017-05-25T00:00:00.000Z,19
from:carlosecaicedo,2017-05-25T00:00:00.000Z,2017-05-26T00:00:00.000Z,6
from:carlosecaicedo,2017-05-26T00:00:00.000Z,2017-05-27T00:00:00.000Z,0
from:carlosecaicedo,2017-05-27T00:00:00.000Z,2017-05-28T00:00:00.000Z,14
from:carlosecaicedo,2017-05-28T00:00:00.000Z,2017-05-29T00:00:00.000Z,3
from:carlosecaicedo,2017-05-29T00:00:00.000Z,2017-05-30T00:00:00.000Z,23
from:carlosecaicedo,2017-05-30T00:00:00.000Z,2017-05-31T00:00:00.000Z,9
from:carlosecaicedo,2017-05-31T00:00:00.000Z,2017-06-01T00:00:00.000Z,28
from:carlosecaicedo,2017-06-01T00:00:00.000Z,2017-06-02T00:00:00.000Z,7
from:carlosecaicedo,2017-06-02T00:00:00.000Z,2017-06-03T00:00:00.000Z,10
from:velascoluisf,2017-05-20T00:00:00.000Z,2017-05-21T00:00:00.000Z,17
from:velascoluisf,2017-05-21T00:00:00.000Z,2017-05-22T00:00:00.000Z,24
from:velascoluisf,2017-05-22T00:00:00.000Z,2017-05-23T00:00:00.000Z,11
from:velascoluisf,2017-05-23T00:00:00.000Z,2017-05-24T00:00:00.000Z,33
from:velascoluisf,2017-05-24T00:00:00.000Z,2017-05-25T00:00:00.000Z,35
from:velascoluisf,2017-05-25T00:00:00.000Z,2017-05-26T00:00:00.000Z,22
from:velascoluisf,2017-05-26T00:00:00.000Z,2017-05-27T00:00:00.000Z,16
from:velascoluisf,2017-05-27T00:00:00.000Z,2017-05-28T00:00:00.000Z,5
from:velascoluisf,2017-05-28T00:00:00.000Z,2017-05-29T00:00:00.000Z,8
from:velascoluisf,2017-05-29T00:00:00.000Z,2017-05-30T00:00:00.000Z,17
from:velascoluisf,2017-05-30T00:00:00.000Z,2017-05-31T00:00:00.000Z,30
from:velascoluisf,2017-05-31T00:00:00.000Z,2017-06-01T00:00:00.000Z,32
from:velascoluisf,2017-06-01T00:00:00.000Z,2017-06-02T00:00:00.000Z,15
from:velascoluisf,2017-06-02T00:00:00.000Z,2017-06-03T00:00:00.000Z,15
from:aydeelizarazoc,2017-05-20T00:00:00.000Z,2017-05-21T00:00:00.000Z,5
from:aydeelizarazoc,2017-05-21T00:00:00.000Z,2017-05-22T00:00:00.000Z,1
from:aydeelizarazoc,2017-05-22T00:00:00.000Z,2017-05-23T00:00:00.000Z,2
from:aydeelizarazoc,2017-05-23T00:00:00.000Z,2017-05-24T00:00:00.000Z,0
from:aydeelizarazoc,2017-05-24T00:00:00.000Z,2017-05-25T00:00:00.000Z,1
from:aydeelizarazoc,2017-05-25T00:00:00.000Z,2017-05-26T00:00:00.000Z,0
from:aydeelizarazoc,2017-05-26T00:00:00.000Z,2017-05-27T00:00:00.000Z,3
from:aydeelizarazoc,2017-05-27T00:00:00.000Z,2017-05-28T00:00:00.000Z,1
from:aydeelizarazoc,2017-05-28T00:00:00.000Z,2017-05-29T00:00:00.000Z,0
from:aydeelizarazoc,2017-05-29T00:00:00.000Z,2017-05-30T00:00:00.000Z,0
from:aydeelizarazoc,2017-05-30T00:00:00.000Z,2017-05-31T00:00:00.000Z,6
from:aydeelizarazoc,2017-05-31T00:00:00.000Z,2017-06-01T00:00:00.000Z,7
from:aydeelizarazoc,2017-06-01T00:00:00.000Z,2017-06-02T00:00:00.000Z,0
from:aydeelizarazoc,2017-06-02T00:00:00.000Z,2017-06-03T00:00:00.000Z,5
from:EfrainCepeda,2017-05-20T00:00:00.000Z,2017-05-21T00:00:00.000Z,4
from:EfrainCepeda,2017-05-21T00:00:00.000Z,2017-05-22T00:00:00.000Z,3
from:EfrainCepeda,2017-05-22T00:00:00.000Z,2017-05-23T00:00:00.000Z,1
from:EfrainCepeda,2017-05-23T00:00:00.000Z,2017-05-24T00:00:00.000Z,6
from:EfrainCepeda,2017-05-24T00:00:00.000Z,2017-05-25T00:00:00.000Z,3
from:EfrainCepeda,2017-05-25T00:00:00.000Z,2017-05-26T00:00:00.000Z,3
from:EfrainCepeda,2017-05-26T00:00:00.000Z,2017-05-27T00:00:00.000Z,4
from:EfrainCepeda,2017-05-27T00:00:00.000Z,2017-05-28T00:00:00.000Z,3
from:EfrainCepeda,2017-05-28T00:00:00.000Z,2017-05-29T00:00:00.000Z,2
from:EfrainCepeda,2017-05-29T00:00:00.000Z,2017-05-30T00:00:00.000Z,1
from:EfrainCepeda,2017-05-30T00:00:00.000Z,2017-05-31T00:00:00.000Z,3
from:EfrainCepeda,2017-05-31T00:00:00.000Z,2017-06-01T00:00:00.000Z,0
from:EfrainCepeda,2017-06-01T00:00:00.000Z,2017-06-02T00:00:00.000Z,7
from:EfrainCepeda,2017-06-02T00:00:00.000Z,2017-06-03T00:00:00.000Z,7
from:ClaraLuzRoldan,2017-05-20T00:00:00.000Z,2017-05-21T00:00:00.000Z,9
from:ClaraLuzRoldan,2017-05-21T00:00:00.000Z,2017-05-22T00:00:00.000Z,3
from:ClaraLuzRoldan,2017-05-22T00:00:00.000Z,2017-05-23T00:00:00.000Z,7
from:ClaraLuzRoldan,2017-05-23T00:00:00.000Z,2017-05-24T00:00:00.000Z,1
from:ClaraLuzRoldan,2017-05-24T00:00:00.000Z,2017-05-25T00:00:00.000Z,2
from:ClaraLuzRoldan,2017-05-25T00:00:00.000Z,2017-05-26T00:00:00.000Z,22
from:ClaraLuzRoldan,2017-05-26T00:00:00.000Z,2017-05-27T00:00:00.000Z,4
from:ClaraLuzRoldan,2017-05-27T00:00:00.000Z,2017-05-28T00:00:00.000Z,0
from:ClaraLuzRoldan,2017-05-28T00:00:00.000Z,2017-05-29T00:00:00.000Z,12
from:ClaraLuzRoldan,2017-05-29T00:00:00.000Z,2017-05-30T00:00:00.000Z,1
from:ClaraLuzRoldan,2017-05-30T00:00:00.000Z,2017-05-31T00:00:00.000Z,3
from:ClaraLuzRoldan,2017-05-31T00:00:00.000Z,2017-06-01T00:00:00.000Z,5
from:ClaraLuzRoldan,2017-06-01T00:00:00.000Z,2017-06-02T00:00:00.000Z,11
from:ClaraLuzRoldan,2017-06-02T00:00:00.000Z,2017-06-03T00:00:00.000Z,6
from:wilsonariasc,2017-05-20T00:00:00.000Z,2017-05-21T00:00:00.000Z,13
from:wilsonariasc,2017-05-21T00:00:00.000Z,2017-05-22T00:00:00.000Z,5
from:wilsonariasc,2017-05-22T00:00:00.000Z,2017-05-23T00:00:00.000Z,13
from:wilsonariasc,2017-05-23T00:00:00.000Z,2017-05-24T00:00:00.000Z,16
from:wilsonariasc,2017-05-24T00:00:00.000Z,2017-05-25T00:00:00.000Z,4
from:wilsonariasc,2017-05-25T00:00:00.000Z,2017-05-26T00:00:00.000Z,8
from:wilsonariasc,2017-05-26T00:00:00.000Z,2017-05-27T00:00:00.000Z,12
from:wilsonariasc,2017-05-27T00:00:00.000Z,2017-05-28T00:00:00.000Z,9
from:wilsonariasc,2017-05-28T00:00:00.000Z,2017-05-29T00:00:00.000Z,7
from:wilsonariasc,2017-05-29T00:00:00.000Z,2017-05-30T00:00:00.000Z,25
from:wilsonariasc,2017-05-30T00:00:00.000Z,2017-05-31T00:00:00.000Z,2
from:wilsonariasc,2017-05-31T00:00:00.000Z,2017-06-01T00:00:00.000Z,5
from:wilsonariasc,2017-06-01T00:00:00.000Z,2017-06-02T00:00:00.000Z,7
from:wilsonariasc,2017-06-02T00:00:00.000Z,2017-06-03T00:00:00.000Z,10
from:ingrodolfohdez,2017-05-20T00:00:00.000Z,2017-05-21T00:00:00.000Z,3
from:ingrodolfohdez,2017-05-21T00:00:00.000Z,2017-05-22T00:00:00.000Z,0
from:ingrodolfohdez,2017-05-22T00:00:00.000Z,2017-05-23T00:00:00.000Z,2
from:ingrodolfohdez,2017-05-23T00:00:00.000Z,2017-05-24T00:00:00.000Z,0
from:ingrodolfohdez,2017-05-24T00:00:00.000Z,2017-05-25T00:00:00.000Z,1
from:ingrodolfohdez,2017-05-25T00:00:00.000Z,2017-05-26T00:00:00.000Z,1
from:ingrodolfohdez,2017-05-26T00:00:00.000Z,2017-05-27T00:00:00.000Z,2
from:ingrodolfohdez,2017-05-27T00:00:00.000Z,2017-05-28T00:00:00.000Z,2
from:ingrodolfohdez,2017-05-28T00:00:00.000Z,2017-05-29T00:00:00.000Z,0
from:ingrodolfohdez,2017-05-29T00:00:00.000Z,2017-05-30T00:00:00.000Z,1
from:ingrodolfohdez,2017-05-30T00:00:00.000Z,2017-05-31T00:00:00.000Z,2
from:ingrodolfohdez,2017-05-31T00:00:00.000Z,2017-06-01T00:00:00.000Z,1
from:ingrodolfohdez,2017-06-01T00:00:00.000Z,2017-06-02T00:00:00.000Z,2
from:ingrodolfohdez,2017-06-02T00:00:00.000Z,2017-06-03T00:00:00.000Z,1
from:PachoSantosC,2017-05-20T00:00:00.000Z,2017-05-21T00:00:00.000Z,0
from:PachoSantosC,2017-05-21T00:00:00.000Z,2017-05-22T00:00:00.000Z,0
from:PachoSantosC,2017-05-22T00:00:00.000Z,2017-05-23T00:00:00.000Z,6
from:PachoSantosC,2017-05-23T00:00:00.000Z,2017-05-24T00:00:00.000Z,0
from:PachoSantosC,2017-05-24T00:00:00.000Z,2017-05-25T00:00:00.000Z,7
from:PachoSantosC,2017-05-25T00:00:00.000Z,2017-05-26T00:00:00.000Z,2
from:PachoSantosC,2017-05-26T00:00:00.000Z,2017-05-27T00:00:00.000Z,0
from:PachoSantosC,2017-05-27T00:00:00.000Z,2017-05-28T00:00:00.000Z,1
from:PachoSantosC,2017-05-28T00:00:00.000Z,2017-05-29T00:00:00.000Z,5
from:PachoSantosC,2017-05-29T00:00:00.000Z,2017-05-30T00:00:00.000Z,0
from:PachoSantosC,2017-05-30T00:00:00.000Z,2017-05-31T00:00:00.000Z,0
from:PachoSantosC,2017-05-31T00:00:00.000Z,2017-06-01T00:00:00.000Z,12
from:PachoSantosC,2017-06-01T00:00:00.000Z,2017-06-02T00:00:00.000Z,3
from:PachoSantosC,2017-06-02T00:00:00.000Z,2017-06-03T00:00:00.000Z,11
from:PinzonBueno,2017-05-20T00:00:00.000Z,2017-05-21T00:00:00.000Z,0
from:PinzonBueno,2017-05-21T00:00:00.000Z,2017-05-22T00:00:00.000Z,1
from:PinzonBueno,2017-05-22T00:00:00.000Z,2017-05-23T00:00:00.000Z,0
from:PinzonBueno,2017-05-23T00:00:00.000Z,2017-05-24T00:00:00.000Z,1
from:PinzonBueno,2017-05-24T00:00:00.000Z,2017-05-25T00:00:00.000Z,2
from:PinzonBueno,2017-05-25T00:00:00.000Z,2017-05-26T00:00:00.000Z,2
from:PinzonBueno,2017-05-26T00:00:00.000Z,2017-05-27T00:00:00.000Z,0
from:PinzonBueno,2017-05-27T00:00:00.000Z,2017-05-28T00:00:00.000Z,4
from:PinzonBueno,2017-05-28T00:00:00.000Z,2017-05-29T00:00:00.000Z,0
from:PinzonBueno,2017-05-29T00:00:00.000Z,2017-05-30T00:00:00.000Z,2
from:PinzonBueno,2017-05-30T00:00:00.000Z,2017-05-31T00:00:00.000Z,2
from:PinzonBueno,2017-05-31T00:00:00.000Z,2017-06-01T00:00:00.000Z,2
from:PinzonBueno,2017-06-01T00:00:00.000Z,2017-06-02T00:00:00.000Z,1
from:PinzonBueno,2017-06-02T00:00:00.000Z,2017-06-03T00:00:00.000Z,5
