query,start,end,day_count
from:AnaPaolaAgudelo,2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,14
from:AnaPaolaAgudelo,2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,37
from:carlos_guevara,2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,4
from:carlos_guevara,2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,7
from:carlos_guevara,2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,3
from:carlos_guevara,2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,7
from:carlos_guevara,2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,4
from:carlos_guevara,2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,6
from:carlos_guevara,2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,8
from:carlos_guevara,2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,5
from:carlos_guevara,2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,2
from:carlos_guevara,2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,4
from:carlos_guevara,2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,5
from:carlos_guevara,2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,6
from:carlos_guevara,2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,3
from:carlos_guevara,2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,13
from:Juandiegogj,2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,101
from:Juandiegogj,2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,104
from:Juandiegogj,2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,117
from:Juandiegogj,2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,102
from:Juandiegogj,2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,101
from:Juandiegogj,2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,98
from:Juandiegogj,2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,0
from:Juandiegogj,2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,0
from:Juandiegogj,2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,2
from:Juandiegogj,2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,3
from:Juandiegogj,2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,3
from:Juandiegogj,2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,1
from:Juandiegogj,2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,5
from:Juandiegogj,2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,0
from:ArturoCharC,2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,2
from:ArturoCharC,2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,1
from:ArturoCharC,2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,0
from:ArturoCharC,2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,0
from:ArturoCharC,2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,2
from:ArturoCharC,2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,0
from:ArturoCharC,2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,1
from:ArturoCharC,2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,0
from:ArturoCharC,2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,0
from:ArturoCharC,2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,0
from:ArturoCharC,2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,0
from:ArturoCharC,2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,0
from:ArturoCharC,2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,0
from:ArturoCharC,2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,0
from:CARLOSFMEJIA,2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,24
from:CARLOSFMEJIA,2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,29
from:CARLOSFMEJIA,2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,42
from:CARLOSFMEJIA,2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,23
from:CARLOSFMEJIA,2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,32
from:CARLOSFMEJIA,2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,40
from:CARLOSFMEJIA,2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,41
from:CARLOSFMEJIA,2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,29
from:CARLOSFMEJIA,2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,22
from:CARLOSFMEJIA,2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,27
from:CARLOSFMEJIA,2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,30
from:CARLOSFMEJIA,2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,21
from:CARLOSFMEJIA,2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,32
from:CARLOSFMEJIA,2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,27
from:Rodrigo_Lara_,2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,21
from:Rodrigo_Lara_,2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,32
from:Rodrigo_Lara_,2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,12
from:Rodrigo_Lara_,2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,22
from:Rodrigo_Lara_,2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,19
from:Rodrigo_Lara_,2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,10
from:Rodrigo_Lara_,2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,30
from:Rodrigo_Lara_,2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,18
from:Rodrigo_Lara_,2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,5
from:Rodrigo_Lara_,2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,11
from:Rodrigo_Lara_,2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,13
from:Rodrigo_Lara_,2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,10
from:Rodrigo_Lara_,2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,30
from:Rodrigo_Lara_,2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,5
from:FNAraujoR,2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,30
from:FNAraujoR,2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,13
from:FNAraujoR,2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,20
from:FNAraujoR,2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,18
from:FNAraujoR,2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,29
from:FNAraujoR,2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,18
from:FNAraujoR,2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,52
from:FNAraujoR,2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,12
from:FNAraujoR,2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,13
from:FNAraujoR,2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,13
from:FNAraujoR,2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,37
from:FNAraujoR,2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,13
from:FNAraujoR,2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,9
from:FNAraujoR,2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,4
from:carlosecaicedo,2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,14
from:carlosecaicedo,2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,20
from:carlosecaicedo,2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,21
from:carlosecaicedo,2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,3
from:carlosecaicedo,2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,10
from:carlosecaicedo,2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,12
from:carlosecaicedo,2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,2
from:carlosecaicedo,2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,13
from:carlosecaicedo,2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,17
from:carlosecaicedo,2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,8
from:carlosecaicedo,2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,2
from:carlosecaicedo,2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,7
from:carlosecaicedo,2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,13
from:carlosecaicedo,2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,15
from:velascoluisf,2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,9
from:velascoluisf,2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,11
from:velascoluisf,2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,11
from:velascoluisf,2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,6
from:velascoluisf,2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,14
from:velascoluisf,2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,15
from:velascoluisf,2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,7
from:velascoluisf,2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,25
from:velascoluisf,2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,18
from:velascoluisf,2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,30
from:velascoluisf,2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,14
from:velascoluisf,2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,10
from:velascoluisf,2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,9
from:velascoluisf,2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,4
from:aydeelizarazoc,2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,3
from:aydeelizarazoc,2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,6
from:aydeelizarazoc,2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,6
from:aydeelizarazoc,2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,2
from:aydeelizarazoc,2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,4
from:aydeelizarazoc,2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,3
from:aydeelizarazoc,2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,5
from:aydeelizarazoc,2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,4
from:aydeelizarazoc,2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,2
from:aydeelizarazoc,2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,1
from:aydeelizarazoc,2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,1
from:aydeelizarazoc,2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,1
from:aydeelizarazoc,2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,3
from:aydeelizarazoc,2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,9
from:EfrainCepeda,2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,4
from:EfrainCepeda,2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,4
from:EfrainCepeda,2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,2
from:EfrainCepeda,2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,2
from:EfrainCepeda,2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,3
from:EfrainCepeda,2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,1
from:EfrainCepeda,2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,2
from:EfrainCepeda,2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,8
from:EfrainCepeda,2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,3
from:EfrainCepeda,2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,0
from:EfrainCepeda,2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,2
from:EfrainCepeda,2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,1
from:EfrainCepeda,2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,13
from:EfrainCepeda,2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,3
from:ClaraLuzRoldan,2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,6
from:ClaraLuzRoldan,2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,6
from:ClaraLuzRoldan,2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,1
from:ClaraLuzRoldan,2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,18
from:ClaraLuzRoldan,2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,3
from:ClaraLuzRoldan,2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,8
from:ClaraLuzRoldan,2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,3
from:ClaraLuzRoldan,2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,7
from:ClaraLuzRoldan,2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,5
from:ClaraLuzRoldan,2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,11
from:ClaraLuzRoldan,2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,6
from:ClaraLuzRoldan,2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,8
from:ClaraLuzRoldan,2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,16
from:ClaraLuzRoldan,2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,10
from:wilsonariasc,2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,13
from:wilsonariasc,2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,10
from:wilsonariasc,2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,10
from:wilsonariasc,2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,8
from:wilsonariasc,2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,15
from:wilsonariasc,2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,8
from:wilsonariasc,2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,37
from:wilsonariasc,2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,43
from:wilsonariasc,2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,20
from:wilsonariasc,2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,23
from:wilsonariasc,2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,13
from:wilsonariasc,2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,31
from:wilsonariasc,2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,34
from:wilsonariasc,2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,27
from:ingrodolfohdez,2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,1
from:ingrodolfohdez,2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,2
from:ingrodolfohdez,2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,2
from:ingrodolfohdez,2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,1
from:ingrodolfohdez,2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,2
from:ingrodolfohdez,2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,2
from:ingrodolfohdez,2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,1
from:ingrodolfohdez,2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,1
from:ingrodolfohdez,2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,1
from:ingrodolfohdez,2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,3
from:ingrodolfohdez,2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,2
from:ingrodolfohdez,2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,1
from:ingrodolfohdez,2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,1
from:ingrodolfohdez,2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,0
from:PachoSantosC,2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,3
from:PachoSantosC,2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,0
from:PachoSantosC,2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,3
from:PachoSantosC,2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,4
from:PachoSantosC,2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,3
from:PachoSantosC,2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,2
from:PachoSantosC,2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,1
from:PachoSantosC,2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,4
from:PachoSantosC,2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,0
from:PachoSantosC,2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,2
from:PachoSantosC,2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,1
from:PachoSantosC,2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,2
from:PachoSantosC,2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,4
from:PachoSantosC,2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,1
from:PinzonBueno,2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z,13
from:PinzonBueno,2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z,26
from:PinzonBueno,2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z,27
from:PinzonBueno,2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z,16
from:PinzonBueno,2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z,13
from:PinzonBueno,2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z,9
from:PinzonBueno,2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z,6
from:PinzonBueno,2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z,6
from:PinzonBueno,2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z,3
from:PinzonBueno,2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z,0
from:PinzonBueno,2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z,8
from:PinzonBueno,2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z,4
from:PinzonBueno,2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z,1
from:PinzonBueno,2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z,0
